Gene	XLOC	TAIR_ID	Annotation	Protoplasts_FPKM	Protonema_FPKM	Gametophores_FPKM	Gametophores_Protoplasts_fold_change	Protonema_Protoplasts_fold_change	Gametophores_Protonema_fold_change
Pp1s19_227V6	XLOC_010528	AT4G21460	Ribosomal protein S24/S35, mitochondrial	17.5837	20.1302	25.7318	0.549313703095941	0	0
Pp1s158_139V6	XLOC_007467	AT1G69550	disease resistance protein (TIR-NBS-LRR class)	0.466718	0.475723	2.43012	2.3804045420956297	0	2.3528338735276724
-	XLOC_013904	N/A	N/A	0.0	18.0968	50.5847	+Inf	0	0
Pp1s282_41V6	XLOC_018010	N/A	N/A	0.0	0.0	5.25238	+Inf	0	+Inf
Pp1s282_43V6	XLOC_018012	N/A	N/A	10.5155	2.11585	5.90334	-0.8329141095888717	-2.3132081917029343	1.480294082114062
Pp1s282_45V6	XLOC_018012	AT5G61580	phosphofructokinase 4	10.5155	2.11585	5.90334	-0.8329141095888717	-2.3132081917029343	1.480294082114062
Pp1s282_55V6	XLOC_018014	AT5G26800	N/A	43.0757	48.2412	28.3926	-0.6013592738505537	0	-0.7647508274777451
Pp1s65_106V6	XLOC_030773	AT5G57870	MIF4G domain-containing protein / MA3 domain-containing protein	19.5904	7.71532	6.50174	-1.5912490851536008	-1.3443489548355805	0
Pp1s159_85V6	XLOC_007558	AT1G17100	SOUL heme-binding family protein	17.5275	23.0218	29.1652	0.7346277326071894	0	0
Pp1s15_146V6	XLOC_006505	AT2G21970	stress enhanced protein 2	65.9766	41.2693	34.9222	-0.9178099852609506	-0.6768854649013272	0
Pp1s89_266V6	XLOC_034711	AT5G45360	F-box family protein	16.3672	8.94538	21.8453	0	-0.8715928611000824	1.288108243931334
Pp1s89_286V6	XLOC_034713	AT2G24630	Glycosyl transferase family 2 protein	9.63012	10.863	1.19447	-3.0111831555717727	0	-3.1849800576419955
Pp1s89_268V6	XLOC_034712	AT5G02280	SNARE-like superfamily protein	6.33882	8.69613	16.5135	1.3813597224330916	0	0.9252005159556125
Pp1s30_303V6	XLOC_019268	AT1G03210	Phenazine biosynthesis PhzC/PhzF protein	7.91872	20.3241	15.9581	1.0109497381874786	1.3598523139714713	0
Pp1s159_68V6	XLOC_007553	AT5G13420	Aldolase-type TIM barrel family protein	308.712	90.4471	42.5871	-2.857773166340671	-1.7711154116477041	-1.086657754692967
Pp1s174_69V6	XLOC_009128	N/A	N/A	3.74371	13.956	10.1445	1.4381571711007444	1.8983449141510451	0
Pp1s159_80V6	XLOC_007555	AT5G14050	Transducin/WD40 repeat-like superfamily protein	7.81512	12.5185	5.82042	0	0.6797217741910506	-1.1048665385624947
Pp1s159_85V6	XLOC_007557	AT1G17100	SOUL heme-binding family protein	117.412	76.9997	150.91	0	-0.608655135462269	0.9707636787106118
Pp1s197_122V6	XLOC_011074	N/A	N/A	2.68707	5.45647	4.26441	0	1.0219340130639758	0
Pp1s211_149V6	XLOC_012961	AT3G43240	ARID/BRIGHT DNA-binding domain-containing protein	4.09347	3.71113	7.08007	0.7904393019446706	0	0.9319050849874981
Pp1s13_294V6	XLOC_004199	N/A	N/A	12.6324	0.409008	0.0	-Inf	-4.94885588731744	0
Pp1s13_282V6	XLOC_004194	AT1G31810	Formin Homology 14	2.49512	5.83433	5.14485	1.0440198133940113	1.2254577878890385	0
Pp1s13_289V6	XLOC_004196	AT5G43150	N/A	111.696	28.4297	55.7392	-1.00281332034838	-1.974106741296959	0.971293420948579
Pp1s13_291V6	XLOC_004197	AT2G46170	Reticulon family protein	109.511	40.3772	41.1006	-1.4138444307090434	-1.4394630167920242	0
Pp1s13_274V6	XLOC_004190	AT1G17450	B-block binding subunit of TFIIIC	3.0405	3.42912	5.51768	0.8597531999307179	0	0
Pp1s117_107V6	XLOC_002690	AT3G42790	alfin-like 3	7.18942	8.94897	21.9183	1.608188613768864	0	1.2923423590050394
Pp1s376_30V6	XLOC_023468	N/A	N/A	19.71	0.0	12.2072	0	-Inf	+Inf
Pp1s117_138V6	XLOC_002695	AT1G06220	Ribosomal protein S5/Elongation factor G/III/V family protein	1.9435	4.65878	6.52197	1.7466506972622626	1.261295096475432	0
-	XLOC_017854	N/A	N/A	36.6076	40.5671	21.4639	0	0	-0.9183979347797012
Pp1s117_148V6	XLOC_002699	AT1G80280	alpha/beta-Hydrolases superfamily protein	7.05266	5.29983	4.25651	-0.7284964710264109	0	0
Pp1s376_7V6	XLOC_023462	AT3G55080	SET domain-containing protein	1.29038	4.29013	5.52749	2.0988285270060056	1.7332253820925816	0
Pp1s376_5V6	XLOC_023461	AT3G53950	glyoxal oxidase-related protein	0.905817	0.675581	12.9923	3.842293424941083	0	4.265384286048884
Pp1s376_3V6	XLOC_023460	AT5G45600	YEATS family protein	18.6591	16.3637	30.5543	0.711496028064113	0	0.9008764359387539
Pp1s376_18V6	XLOC_023467	N/A	N/A	1.54029	0.0	0.0	-Inf	-Inf	0
-	XLOC_017857	N/A	N/A	0.125703	0.0	4.22684	0	0	+Inf
Pp1s376_10V6	XLOC_023465	N/A	N/A	4.55726	2.0942	12.7734	1.4869040036500805	0	2.6086714560328628
Pp1s376_11V6	XLOC_023464	N/A	N/A	5.94512	2.70877	1.07514	-2.4671813970717413	-1.1340680301300685	-1.333113366941673
Pp1s244_57V6	XLOC_015428	N/A	N/A	456.122	67.0872	100.76	-2.1784967297801177	-2.7653103202715585	0
Pp1s244_59V6	XLOC_015429	AT3G20780	topoisomerase 6 subunit  B	2.94712	4.55016	4.64022	0.6548874024682395	0.6266114716454662	0
-	XLOC_024208	N/A	N/A	2.99179	0.0433971	0.0	-Inf	0	0
Pp1s185_139V6	XLOC_010102	AT2G20030	RING/U-box superfamily protein	5.58406	8.51393	1.46869	-1.9267845283552172	0.6085107853876048	-2.5352953137428225
Pp1s185_1V6	XLOC_010103	N/A	N/A	8.32443	1.48519	13.3979	0.6865834941710917	-2.486703983219476	3.1732874773905677
Pp1s185_133V6	XLOC_010100	N/A	N/A	1.51299	1.38559	10.2372	2.7583468171607355	0	2.8852488462767885
Pp1s185_137V6	XLOC_010101	AT3G05200	RING/U-box superfamily protein	252.855	80.945	1.04662	-7.916428763652775	-1.643296434224483	-6.273132329428292
Pp1s185_8V6	XLOC_010106	AT4G20140	Leucine-rich repeat transmembrane protein kinase	1.4584	1.74267	0.87629	0	0	-0.9918190995402965
Pp1s39_429V6	XLOC_024203	AT4G27780	acyl-CoA binding protein 2	17.5373	20.4858	34.5122	0.9766797910644838	0	0.7524822088904057
Pp1s185_3V6	XLOC_010104	AT5G55570	N/A	12.0115	12.173	3.74814	-1.6801695800575571	0	-1.6994380133556013
Pp1s185_6V6	XLOC_010105	N/A	N/A	10.2442	4.01273	0.127924	0	-1.3521513328922712	0
-	XLOC_012969	N/A	N/A	0.0	0.0	3.79642	+Inf	0	+Inf
Pp1s47_183V6	XLOC_027018	AT2G27510	ferredoxin 3	7.0043	4.4648	4.45037	0	-0.6496453254235379	0
Pp1s111_82V6	XLOC_002100	AT3G12040	DNA-3-methyladenine glycosylase (MAG)	28.0724	12.6847	9.86229	-1.5091578288445586	-1.1460630104852858	0
-	XLOC_020044	N/A	N/A	1.87149	1.01309	3.03714	0	0	1.5839510677984416
-	XLOC_026205	N/A	N/A	1.32726	3.62728	1.5657	0	1.4504371040894284	-1.2120803075241966
Pp1s47_161V6	XLOC_027014	AT4G23850	AMP-dependent synthetase and ligase family protein	28.1843	20.2326	56.3841	1.000396651668202	-0.47821001036646094	1.4786066620346627
Pp1s47_162V6	XLOC_027015	N/A	N/A	74.6957	3.75182	20.851	-1.8409086179042797	-4.315362675064696	2.4744540571604166
Pp1s47_154V6	XLOC_027012	N/A	N/A	2187.52	754.289	439.61	-2.3150000978542877	-1.5361069152598565	-0.7788931825944309
Pp1s58_230V6	XLOC_029319	AT1G01020	Arv1-like protein	4.33731	11.9889	12.6556	1.5449034414584513	1.4668268297812102	0
-	XLOC_027010	N/A	N/A	1.61003	2.98638	3.66729	1.1876267846227841	0	0
-	XLOC_020043	N/A	N/A	54.7752	205.675	50.6438	0	1.908771691476183	-2.0219088785844392
Pp1s54_194V6	XLOC_028690	N/A	N/A	6.39772	3.23644	15.8754	1.3111631842518847	-0.9831500952743499	2.2943132795262344
Pp1s54_206V6	XLOC_028693	AT2G44050	6,7-dimethyl-8-ribityllumazine synthase / DMRL synthase / lumazine synthase / riboflavin synthase	28.3477	46.9471	19.4289	-0.545027463759173	0.7278043565957426	-1.2728318203549156
Pp1s58_224V6	XLOC_029318	N/A	N/A	588.476	261.211	51.49	-3.5146194033342737	-1.1717679262948084	-2.3428514770394657
Pp1s54_217V6	XLOC_028695	AT3G02080	Ribosomal protein S19e family protein	491.464	364.403	149.153	-1.720292746535952	0	-1.2887418406634885
Pp1s54_208V6	XLOC_028694	AT5G10720	histidine kinase 5	1.9007	5.15611	2.16665	0	1.4397522024633445	-1.250816922634672
-	XLOC_020653	N/A	N/A	0.152973	2.39205	2.80701	0	3.9668986035684526	0
Pp1s54_224V6	XLOC_028696	N/A	N/A	5.71796	0.0	0.0	-Inf	-Inf	0
Pp1s54_228V6	XLOC_028699	AT1G34320	Protein of unknown function (DUF668)	32.4893	25.9589	13.5891	-1.2575147501133412	0	-0.9337793406725043
Pp1s465_25V6	XLOC_026847	N/A	N/A	1052.95	1496.09	70.9543	-3.891403002774432	0	-4.398163037841038
Pp1s36_131V6	XLOC_022756	AT3G49950	GRAS family transcription factor	31.0642	6.64591	16.3673	-0.9244365508210544	-2.224714239800034	1.3002776889789796
Pp1s56_175V6	XLOC_029077	N/A	N/A	8.61069	0.214393	0.0	-Inf	0	0
Pp1s36_114V6	XLOC_022754	AT5G13110	glucose-6-phosphate dehydrogenase 2	5.71337	10.6018	6.84839	0	0.8918953624046099	-0.6304724625974218
-	XLOC_011732	N/A	N/A	0.744215	1.37419	3.01768	2.019648454041226	0	0
Pp1s36_104V6	XLOC_022752	AT1G70750	Protein of unknown function, DUF593	5.45419	6.89933	3.10576	-0.8124186096206433	0	-1.1515099186493996
Pp1s111_147V6	XLOC_002107	AT3G42180	Exostosin family protein	10.1441	5.81536	8.51717	0	-0.8027004630246294	0
Pp1s56_119V6	XLOC_029070	AT1G34350	N/A	96.6242	38.6587	33.8908	-1.5114908719276694	-1.3215914403273297	0
Pp1s56_136V6	XLOC_029071	AT3G14280	N/A	104.655	80.9747	46.035	-1.1848381878377632	0	-0.8147400715203602
Pp1s2_187V6	XLOC_011381	AT3G52120	SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / D111/G-patch domain-containing protein	7.93242	6.68051	11.9704	0.5936383903679459	0	0.841441212350132
-	XLOC_017859	N/A	N/A	28.8439	0.779924	0.0	-Inf	0	0
Pp1s70_58V6	XLOC_031916	AT2G28310	Protein of unknown function (DUF707)	12.7629	19.7831	21.4673	0.7501845738896828	0.6323123361806152	0
-	XLOC_029078	N/A	N/A	22.3914	1.76836	0.0900278	0	-3.66246082271028	0
Pp1s12_91V6	XLOC_003028	N/A	N/A	122.2	121.128	13.9337	-3.1325939732995716	0	-3.1198820857257004
Pp1s12_92V6	XLOC_003028	N/A	N/A	122.2	121.128	13.9337	-3.1325939732995716	0	-3.1198820857257004
Pp1s111_158V6	XLOC_002109	AT1G11475	RNA polymerases N / 8 kDa subunit	504.548	222.474	200.467	-1.3316267600728362	-1.1813547845165822	0
Pp1s111_153V6	XLOC_002108	AT4G08960	phosphotyrosyl phosphatase activator (PTPA) family protein	28.5748	8.22075	14.1434	-1.0146144225561484	-1.797401475027308	0.7827870524711597
Pp1s178_144V6	XLOC_009463	AT4G11640	serine racemase	7.15512	10.5785	15.0269	1.0704995487070348	0	0
Pp1s178_139V6	XLOC_009462	AT3G22190	IQ-domain 5	0.374762	0.810683	2.18966	2.546660292800582	0	1.4334970771608895
Pp1s178_131V6	XLOC_009460	AT4G01840	Ca2+ activated outward rectifying K+ channel 5	1.0994	1.94578	3.84641	1.8067961674356057	0	0
Pp1s357_57V6	XLOC_022523	AT1G10430	protein phosphatase 2A-2	16.2572	19.3648	24.1677	0.5720013792879707	0	0
-	XLOC_009465	N/A	N/A	0.0	3.27228	4.70503	+Inf	+Inf	0
Pp1s138_170V6	XLOC_005196	AT5G01340	Mitochondrial substrate carrier family protein	14.4958	14.6243	4.27957	-1.7600972048296948	0	-1.7728298201762547
Pp1s58_195V6	XLOC_029310	N/A	N/A	379.484	137.305	91.2415	-2.056276989569236	-1.4666548966858772	0
Pp1s58_196V6	XLOC_029310	N/A	N/A	379.484	137.305	91.2415	-2.056276989569236	-1.4666548966858772	0
Pp1s70_67V6	XLOC_031917	AT3G10380	subunit of exocyst complex 8	1.09319	2.71014	14.7378	3.7529051077089406	1.3098232121026534	2.443081895606287
Pp1s100_248V6	XLOC_000778	N/A	N/A	18.473	17.9034	0.437861	-5.398801412023354	0	-5.353616827116705
Pp1s104_182V6	XLOC_001255	AT1G69210	Uncharacterised protein family UPF0090	11.7752	20.4478	14.8199	0	0.7961940664572245	0
Pp1s58_205V6	XLOC_029316	AT1G21700	SWITCH/sucrose nonfermenting 3C	3.61989	5.42081	9.89559	1.4508398691064244	0.5825625833436126	0.868277285762812
Pp1s1_162V6	XLOC_000028	AT5G64610	histone acetyltransferase of the MYST family 1	7.8922	7.40313	17.1002	1.1155137769790242	0	1.207805930791062
Pp1s1_163V6	XLOC_000029	AT4G35770	Rhodanese/Cell cycle control phosphatase superfamily protein	19.4334	7.6518	21.2728	0	-1.344667261262569	1.4751388676963766
Pp1s194_53V6	XLOC_010853	AT1G69170	Squamosa promoter-binding protein-like (SBP domain) transcription factor family protein	1.34379	2.06175	5.56228	2.0493686710349563	0	1.4318069628666101
Pp1s1_121V6	XLOC_000021	AT3G51050	FG-GAP repeat-containing protein	1.90787	3.8061	6.41399	1.7492592333244692	0.9963505957590052	0.7529086375654637
Pp1s1_128V6	XLOC_000022	AT2G26560	phospholipase A 2A	10.7075	18.7451	12.7365	0	0.8078918448024506	-0.5575446436815847
Pp1s27_228V6	XLOC_017108	N/A	N/A	0.0	0.0	4.80677	+Inf	0	+Inf
Pp1s1_147V6	XLOC_000025	AT3G05670	RING/U-box protein	8.5219	2.39547	7.77116	0	-1.8308663765579076	1.6978212198080425
Pp1s1_150V6	XLOC_000026	N/A	N/A	18.7557	19.6802	158.866	3.0824093833186486	0	3.0129936094314305
Pp1s1_154V6	XLOC_000027	AT5G64050	glutamate tRNA synthetase	0.315203	1.02889	3.24062	3.361916686896191	1.7067355789522554	1.6551811079439356
Pp1s224_106V6	XLOC_014019	AT4G35550	WUSCHEL related homeobox 13	33.7995	13.7031	21.8872	-0.6269145004161024	-1.302499599206826	0.6755850987907236
Pp1s224_107V6	XLOC_014019	N/A	N/A	33.7995	13.7031	21.8872	-0.6269145004161024	-1.302499599206826	0.6755850987907236
Pp1s2_204V6	XLOC_011387	AT5G19220	ADP glucose pyrophosphorylase large subunit 1	28.633	36.7464	1.34385	-4.413234816320061	0	-4.773158898626104
Pp1s503_8V6	XLOC_027884	N/A	N/A	18.3242	0.618628	0.0	-Inf	-4.888534270791355	0
Pp1s2_725V6	XLOC_011502	N/A	N/A	20.363	0.0	0.0	-Inf	-Inf	0
Pp1s38_361V6	XLOC_023736	N/A	N/A	7.45268	5.21258	38.7183	2.377184389479217	0	2.892946084173622
Pp1s71_128V6	XLOC_032019	AT1G44170	aldehyde dehydrogenase 3H1	0.0718187	0.0721197	8.72742	6.925051878311084	0	6.919018021601506
Pp1s500_4V6	XLOC_027875	AT3G10340	phenylalanine ammonia-lyase 4	87.5164	20.5599	0.799406	-6.7744811826010425	-2.089720146362598	-4.684761036238444
Pp1s71_106V6	XLOC_032015	AT4G30790	N/A	8.79148	9.88884	16.1006	0.8729364912264951	0	0.7032412501764931
Pp1s71_107V6	XLOC_032016	AT5G15710	Galactose oxidase/kelch repeat superfamily protein	0.153163	0.0384264	3.49324	4.5114260365161005	0	0
Pp1s38_353V6	XLOC_023734	AT3G48890	membrane-associated progesterone binding protein 3	427.247	145.399	225.498	-0.9219557238636029	-1.5550530147919523	0.633097290928349
Pp1s71_87V6	XLOC_032012	AT5G63610	cyclin-dependent kinase E;1	5.30939	5.80938	7.96846	0.5857548149386942	0	0
Pp1s135_2V6	XLOC_004855	AT5G55830	Concanavalin A-like lectin protein kinase family protein	0.0	0.0	1.30225	+Inf	0	+Inf
-	XLOC_004854	N/A	N/A	10.9649	5.49285	2.39154	-2.19688082806383	-0.9972658546160901	-1.1996149734477402
Pp1s135_7V6	XLOC_004856	AT1G13280	allene oxide cyclase 4	1.15905	0.0	0.0	-Inf	-Inf	0
Pp1s134_179V6	XLOC_004851	AT1G70300	K+ uptake permease 6	2.52436	13.27	15.4468	2.613318423129218	2.394178797280093	0
Pp1s134_177V6	XLOC_004850	AT5G25400	Nucleotide-sugar transporter family protein	0.250362	0.0750531	1.38209	2.4647640538854154	0	0
-	XLOC_004852	N/A	N/A	0.0	0.68652	2.41644	+Inf	0	0
Pp1s41_72V6	XLOC_025155	AT1G43850	SEUSS transcriptional co-regulator	1.67965	3.11031	6.76679	2.0103109765395275	0	1.1214132379596748
Pp1s41_70V6	XLOC_025154	AT3G04780	Protein of unknown function (DUF1000)	87.8831	65.0077	55.8875	-0.653060119705	0	0
Pp1s135_28V6	XLOC_004859	N/A	N/A	9.3421	12.6841	16.87	0.8526411803505497	0	0
Pp1s135_24V6	XLOC_004858	AT5G05660	sequence-specific DNA binding transcription factors;zinc ion binding;sequence-specific DNA binding transcription factors	1.89548	5.33983	3.65209	0.946159084593074	1.4942305785761254	-0.5480714939830513
Pp1s41_63V6	XLOC_025152	AT3G63400	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein	33.0641	17.0021	34.4492	0	-0.9595526815331835	1.018757529562154
Pp1s224_115V6	XLOC_014022	N/A	N/A	2.30203	13.7951	6.08106	1.4014161894766282	2.583177374881719	-1.1817611854050907
Pp1s335_34V6	XLOC_021317	AT4G35450	ankyrin repeat-containing protein 2	1.02588	1.87649	4.67879	2.1892734922792148	0.871174617166943	1.318098875112272
Pp1s335_31V6	XLOC_021316	AT4G15000	Ribosomal L27e protein family	141.677	117.524	80.1392	-0.8220255555029579	0	0
Pp1s335_26V6	XLOC_021315	AT2G17640	Trimeric LpxA-like enzymes superfamily protein	3.36235	4.25141	12.3083	1.8720896999647718	0	1.5336182108887406
Pp1s335_22V6	XLOC_021314	AT3G25570	Adenosylmethionine decarboxylase family protein	20.7638	40.1056	20.0134	0	0.949733199578413	-1.0028374142261345
-	XLOC_017374	N/A	N/A	2.0317	0.0	0.0	-Inf	-Inf	0
-	XLOC_028321	N/A	N/A	2.46337	0.0	2.38836	0	-Inf	+Inf
Pp1s335_46V6	XLOC_021319	AT5G06830	N/A	16.2794	13.9214	20.6006	0	0	0.5653820545107963
Pp1s335_36V6	XLOC_021318	N/A	N/A	1.1278	2.82833	8.10476	0	0	1.5188190062040492
Pp1s170_52V6	XLOC_008850	N/A	N/A	0.0	0.0	67.1975	+Inf	0	+Inf
Pp1s274_85V6	XLOC_017371	AT5G15920	structural maintenance of chromosomes 5	3.17536	5.05436	5.80753	0.8710045378120055	0.6706082610309724	0
Pp1s274_86V6	XLOC_017372	AT1G50500	Membrane trafficking VPS53 family protein	3.75839	7.31632	5.60847	0	0.9610033969555551	0
Pp1s224_118V6	XLOC_014024	AT5G53160	regulatory components of ABA receptor 3	32.5027	12.5458	0.0779153	0	-1.3733550987359788	0
Pp1s194_151V6	XLOC_010818	N/A	N/A	64.352	1.65084	5.34165	-3.590627632028648	-5.28471278113304	1.6940851491043922
Pp1s194_154V6	XLOC_010819	AT4G36860	LIM domain-containing protein	12.7026	19.5391	18.7803	0.5640962873956238	0.6212401944992324	0
Pp1s259_102V6	XLOC_016421	AT2G02540	homeobox protein 21	1.59148	0.141853	0.265176	-2.5853469128383835	-3.487900459750626	0
Pp1s258_37V6	XLOC_016352	AT5G22280	N/A	5.58743	7.25207	12.076	1.1118859047006313	0	0.7356779062088676
Pp1s2_353V6	XLOC_011435	AT3G15730	phospholipase D alpha 1	9.22019	6.39859	14.195	0.6225144634432702	-0.5270424541625738	1.149556917605844
Pp1s520_1V6	XLOC_028323	AT3G27700	zinc finger (CCCH-type) family protein / RNA recognition motif (RRM)-containing protein	3.86443	2.40599	2.1551	-0.8425008194355706	-0.6836249873395328	0
Pp1s258_44V6	XLOC_016357	AT2G39730	rubisco activase	360.369	289.269	226.381	-0.6707220327649636	0	0
Pp1s258_43V6	XLOC_016356	N/A	N/A	10.7996	14.2847	21.5012	0.9934393018320353	0	0.5899464422362192
Pp1s194_101V6	XLOC_010810	AT5G05710	Pleckstrin homology (PH) domain superfamily protein	19.1474	20.3714	53.2969	1.4769031176444767	0	1.3875064902568532
Pp1s194_104V6	XLOC_010811	AT4G24040	trehalase 1	4.21064	2.01007	14.9849	1.831398017428164	-1.0667937900438071	2.8981918074719712
-	XLOC_016429	N/A	N/A	5.33712	0.50177	0.988691	-2.4324698446608224	-3.410963327215391	0
-	XLOC_028322	N/A	N/A	2.75881	0.0	2.73196	0	-Inf	+Inf
Pp1s194_125V6	XLOC_010814	AT1G16020	Protein of unknown function (DUF1712)	6.73239	5.90656	18.637	1.4689789899478705	0	1.6577795981442818
Pp1s194_128V6	XLOC_010816	AT1G78570	rhamnose biosynthesis 1	18.6317	32.3344	12.2379	-0.6064032995772521	0.7953105246928192	-1.4017138242700713
Pp1s464_11V6	XLOC_026837	AT5G58070	temperature-induced lipocalin	220.587	23.1827	43.2854	-2.3493953735415953	-3.250227263739775	0.9008318901981802
Pp1s184_61V6	XLOC_010032	AT1G73820	Ssu72-like family protein	8.46758	14.9771	17.0147	1.0067600970084587	0.8227366861360118	0
Pp1s381_21V6	XLOC_023807	AT5G09810	actin 7	73.1931	53.4364	12.6494	-2.532638695280363	-0.4538848333557043	-2.078753861924659
Pp1s464_17V6	XLOC_026834	AT1G35140	Phosphate-responsive 1 family protein	1.49556	4.71178	0.0373488	0	1.6555863884265023	0
Pp1s464_13V6	XLOC_026833	AT4G35985	Senescence/dehydration-associated protein-related	70.4426	9.64999	51.6645	0	-2.8678488068091985	2.4205739558107013
Pp1s464_3V6	XLOC_026832	AT1G35140	Phosphate-responsive 1 family protein	1.28391	4.45524	0.0	-Inf	1.7949590751669138	-Inf
Pp1s108_75V6	XLOC_001649	AT1G67080	abscisic acid (aba)-deficient 4	20.1112	32.679	23.3215	0	0.7003646694009645	0
Pp1s463_13V6	XLOC_026830	AT5G13930	Chalcone and stilbene synthase family protein	15.2845	6.25497	1.92292	-2.9906987102608737	-1.288994488201946	-1.7017042220589274
Pp1s108_69V6	XLOC_001647	AT1G67900	Phototropic-responsive NPH3 family protein	5.87244	6.06161	21.7549	1.8893084122114578	0	1.8435674471361512
Pp1s108_47V6	XLOC_001646	AT4G40060	homeobox protein 16	190.139	23.1198	3.75888	-5.660607808829562	-3.039853655156671	-2.6207541536728907
Pp1s108_26V6	XLOC_001644	N/A	N/A	672.778	287.713	133.718	-2.3309368478379917	-1.2255001207333713	-1.1054367271046206
Pp1s381_25V6	XLOC_023809	AT3G06310	Cox19-like CHCH family protein	79.3283	86.7629	39.2345	-1.0157128176864378	0	-1.1449554602907657
Pp1s108_9V6	XLOC_001642	AT1G07970	N/A	3.1931	7.08118	3.86918	0	1.1490320541880938	-0.8719619427882426
Pp1s108_7V6	XLOC_001641	N/A	N/A	0.644514	1.06019	5.36645	3.0576844339146905	0	2.3396451979822674
Pp1s108_5V6	XLOC_001640	AT1G08470	strictosidine synthase-like 3	0.1681	0.647277	4.12553	4.617187842218232	0	2.6721243259737317
Pp1s108_6V6	XLOC_001640	N/A	N/A	0.1681	0.647277	4.12553	4.617187842218232	0	2.6721243259737317
Pp1s184_59V6	XLOC_010031	AT4G27060	ARM repeat superfamily protein	17.4448	11.32	4.94285	-1.81938202652806	-0.6239230993417307	-1.1954589271863292
Pp1s23_254V6	XLOC_014487	AT1G65440	global transcription factor group B1	0.881039	2.04399	3.29328	1.902247389525177	1.2141103501713562	0.688137039353821
Pp1s23_255V6	XLOC_014487	N/A	N/A	0.881039	2.04399	3.29328	1.902247389525177	1.2141103501713562	0.688137039353821
Pp1s41_263V6	XLOC_025209	AT2G33220	GRIM-19 protein	34.9476	37.1884	24.0531	-0.5389705403089862	0	-0.628629835827433
Pp1s23_269V6	XLOC_014489	N/A	N/A	21.015	11.1578	4.59561	-2.193091180490606	-0.9133668596071548	-1.2797243208834508
Pp1s23_270V6	XLOC_014489	N/A	N/A	21.015	11.1578	4.59561	-2.193091180490606	-0.9133668596071548	-1.2797243208834508
Pp1s23_271V6	XLOC_014489	AT1G21370	N/A	21.015	11.1578	4.59561	-2.193091180490606	-0.9133668596071548	-1.2797243208834508
Pp1s23_266V6	XLOC_014488	AT3G43120	SAUR-like auxin-responsive protein family 	19.4747	21.8249	6.93583	-1.4894606612489252	0	-1.653834600486543
Pp1s18_29V6	XLOC_009514	AT4G16970	Protein kinase superfamily protein	0.638269	2.05648	0.635777	0	1.6879405566344872	-1.6935843098848051
Pp1s18_30V6	XLOC_009514	AT4G16970	Protein kinase superfamily protein	0.638269	2.05648	0.635777	0	1.6879405566344872	-1.6935843098848051
Pp1s97_269V6	XLOC_035884	AT3G18990	AP2/B3-like transcriptional factor family protein	0.599823	0.928461	2.37188	1.9834222737701515	0	1.3531178056317121
Pp1s80_143V6	XLOC_033498	AT5G19330	ARM repeat protein interacting with  ABF2	33.194	20.2564	21.6067	-0.619443744362989	-0.7125446911539948	0
