accession	annotator_id	csid	date	value	source
Pp1s152_49V6.1	gustin		2010-05-22 03:58:39	mtp7 gene for putative metal tolerance protein MTP7	cosmoss|V1.2-5_mapping_Phypa_446750
Pp1s255_26V6.2	gustin		2010-05-22 03:58:20	mtp6.1 gene for putative metal tolerance protein MTP6.1	cosmoss|V1.2-5_mapping_Phypa_454200
Pp1s95_92V6.1	gustin		2010-05-22 03:57:59	mtp6 gene for putative metal tolerance protein MTP6	cosmoss|V1.2-5_mapping_Phypa_440704
Pp1s478_10V6.1	gustin		2010-05-22 03:57:40	mtp12 gene for putative metal tolerance protein MTP12	cosmoss|V1.2-5_mapping_Phypa_461050
Pp1s20_68V6.1	gustin		2010-05-22 03:57:02	mtp5 gene for putative metal tolerance protein MTP5	cosmoss|V1.2-5_mapping_Phypa_427436
Pp1s30_333V6.1	gustin		2010-05-22 03:56:27	mtp1.1 gene for putative metal tolerance protein MTP1.1	cosmoss|V1.2-5_mapping_Phypa_429555
Pp1s102_71V6.2	gustin		2010-05-22 03:56:03	mtp1 gene for putative metal tolerance protein MTP1	cosmoss|V1.2-5_mapping_Phypa_441713
Pp1s87_69V6.1	gustin		2010-05-21 04:10:41	mtp gene for putative metal tolerance protein MTP11.2	cosmoss|V1.2-5_mapping_Phypa_439743
Pp1s11_299V6.4	gustin		2010-05-10 15:03:02	mtp gene for putatuve metal tolerance protein MTP	cosmoss|V1.2-5_mapping_Phypa_425146
Pp1s10008_1V6.1	cosmoss		2010-05-05 18:36:27	two component transcriptional family	cosmoss|blast2go_V1.6
Pp1s100_106V6.1	cosmoss		2010-05-05 18:36:27	unknown protein [Arabidopsis thaliana]	cosmoss|blast2go_V1.6
Pp1s100_107V6.1	cosmoss		2010-05-05 18:36:27	geranylgeranyl reductase	cosmoss|blast2go_V1.6
Pp1s100_112V6.1	cosmoss		2010-05-05 18:36:27	peptidase m23	cosmoss|blast2go_V1.6
Pp1s100_112V6.2	cosmoss		2010-05-05 18:36:27	peptidase m23	cosmoss|blast2go_V1.6
Pp1s100_117V6.1	cosmoss		2010-05-05 18:36:27	atp synthase subunit beta	cosmoss|blast2go_V1.6
Pp1s100_117V6.2	cosmoss		2010-05-05 18:36:27	atp synthase subunit beta	cosmoss|blast2go_V1.6
Pp1s100_125V6.1	cosmoss		2010-05-05 18:36:27	amidase family protein	cosmoss|blast2go_V1.6
Pp1s100_126V6.1	cosmoss		2010-05-05 18:36:27	sugar transporter family protein	cosmoss|blast2go_V1.6
Pp1s100_134V6.1	cosmoss		2010-05-05 18:36:27	auxin influx carrier component	
Pp1s100_136V6.1	cosmoss		2010-05-05 18:36:27	xyloglucan 6-	cosmoss|blast2go_V1.6
Pp1s100_137V6.1	cosmoss		2010-05-05 18:36:27	endo- -beta-	cosmoss|blast2go_V1.6
Pp1s100_139V6.1	cosmoss		2010-05-05 18:36:27	endo-beta- -glucanase	cosmoss|blast2go_V1.6
Pp1s100_145V6.1	cosmoss		2010-05-05 18:36:27	fructose- -	cosmoss|blast2go_V1.6
Pp1s100_146V6.1	cosmoss	244	2010-05-05 18:36:27	set domain protein	cosmoss|blast2go_V1.6
Pp1s100_147V6.1	cosmoss		2010-05-05 18:36:27	serine threonine protein kinase	cosmoss|blast2go_V1.6
Pp1s10015_1V6.1	cosmoss		2010-05-05 18:36:27	cysteinyl-trna synthetase	cosmoss|blast2go_V1.6
Pp1s100_161V6.1	cosmoss		2010-05-05 18:36:27	endo- -beta-	cosmoss|blast2go_V1.6
Pp1s100_163V6.1	cosmoss		2010-05-05 18:36:27	non-ltr retroelement reverse transcriptase	cosmoss|blast2go_V1.6
Pp1s100_188V6.1	cosmoss		2010-05-05 18:36:27	tpd1 (tapetum determinant 1)	cosmoss|blast2go_V1.6
Pp1s100_190V6.1	cosmoss		2010-05-05 18:36:27	nucleic acid binding protein	cosmoss|blast2go_V1.6
Pp1s100_191V6.1	cosmoss		2010-05-05 18:36:27	at1g69830 t17f3_14	cosmoss|blast2go_V1.6
Pp1s100_192V6.1	cosmoss		2010-05-05 18:36:27	histone h4	
Pp1s100_193V6.1	cosmoss		2010-05-05 18:36:27	heat shock protein	cosmoss|blast2go_V1.6
Pp1s100_198V6.1	cosmoss		2010-05-05 18:36:27	sodium phosphate symporter	cosmoss|blast2go_V1.6
Pp1s100_198V6.2	cosmoss		2010-05-05 18:36:27	sodium phosphate symporter	cosmoss|blast2go_V1.6
Pp1s100_200V6.1	cosmoss		2010-05-05 18:36:27	histone h4	
Pp1s100_219V6.1	cosmoss		2010-05-05 18:36:27	udp-n-acetylglucosamine 1-carboxyvinyltransferase	cosmoss|blast2go_V1.6
Pp1s100_219V6.2	cosmoss		2010-05-05 18:36:27	udp-n-acetylglucosamine 1-carboxyvinyltransferase	cosmoss|blast2go_V1.6
Pp1s100_220V6.1	cosmoss		2010-05-05 18:36:27	aspartic proteinase nepenthesin-1	cosmoss|blast2go_V1.6
Pp1s100_221V6.1	cosmoss		2010-05-05 18:36:27	60s ribosomal protein l10-3	cosmoss|blast2go_V1.6
Pp1s100_222V6.1	cosmoss		2010-05-05 18:36:27	high affinity nitrate transporter	
Pp1s100_238V6.1	cosmoss		2010-05-05 18:36:27	d-cysteine desulfhydrase	cosmoss|blast2go_V1.6
Pp1s100_23V6.1	cosmoss		2010-05-05 18:36:27	gdp dissociation inhibitor	cosmoss|blast2go_V1.6
Pp1s100_243V6.1	cosmoss		2010-05-05 18:36:27	protein binding	cosmoss|blast2go_V1.6
Pp1s100_33V6.1	cosmoss		2010-05-05 18:36:27	translation elongation factor g	cosmoss|blast2go_V1.6
Pp1s100_36V6.1	cosmoss		2010-05-05 18:36:27	chaperone protein	cosmoss|blast2go_V1.6
Pp1s100_44V6.1	cosmoss		2010-05-05 18:36:27	set domain protein	cosmoss|blast2go_V1.6
Pp1s100_51V6.1	cosmoss		2010-05-05 18:36:27	phenylalanine ammonia-lyase	cosmoss|blast2go_V1.6
Pp1s100_53V6.1	cosmoss		2010-05-05 18:36:27	phenylalanine ammonia-lyase	cosmoss|blast2go_V1.6
Pp1s100_54V6.1	cosmoss		2010-05-05 18:36:27	n-acetylglucosaminyltransferase i	cosmoss|blast2go_V1.6
Pp1s100_55V6.1	cosmoss		2010-05-05 18:36:27	PREDICTED: hypothetical protein [Vitis vinifera]	cosmoss|blast2go_V1.6
Pp1s100_55V6.2	cosmoss		2010-05-05 18:36:27	PREDICTED: hypothetical protein [Vitis vinifera]	cosmoss|blast2go_V1.6
Pp1s100_55V6.3	cosmoss		2010-05-05 18:36:27	PREDICTED: hypothetical protein [Vitis vinifera]	cosmoss|blast2go_V1.6
Pp1s100_56V6.1	cosmoss		2010-05-05 18:36:27	retrotransposon nucleocapsid protein	cosmoss|blast2go_V1.6
Pp1s100_61V6.1	cosmoss		2010-05-05 18:36:27	cytochrome c oxidase subunit vb	cosmoss|blast2go_V1.6
Pp1s100_63V6.1	cosmoss		2010-05-05 18:36:27	protein binding zinc ion binding	cosmoss|blast2go_V1.6
Pp1s100_63V6.2	cosmoss		2010-05-05 18:36:27	protein binding zinc ion binding	cosmoss|blast2go_V1.6
Pp1s100_6V6.1	cosmoss		2010-05-05 18:36:27	duf599 family protein	cosmoss|blast2go_V1.6
Pp1s100_70V6.1	cosmoss		2010-05-05 18:36:27	phenylalanine ammonia-lyase	cosmoss|blast2go_V1.6
Pp1s100_71V6.1	cosmoss		2010-05-05 18:36:27	phenylalanine ammonia-lyase	cosmoss|blast2go_V1.6
Pp1s100_74V6.1	cosmoss		2010-05-05 18:36:27	ribosomal rna methyltransferase	cosmoss|blast2go_V1.6
Pp1s100_75V6.1	cosmoss		2010-05-05 18:36:27	forever young gene	cosmoss|blast2go_V1.6
Pp1s100_87V6.1	cosmoss		2010-05-05 18:36:27	short-chain dehydrogenase reductase sdr	cosmoss|blast2go_V1.6
Pp1s100_89V6.1	cosmoss		2010-05-05 18:36:27	guanylate binding protein	cosmoss|blast2go_V1.6
Pp1s100_92V6.1	cosmoss		2010-05-05 18:36:27	emb2016 (embryo defective 2016)	cosmoss|blast2go_V1.6
Pp1s100_99V6.1	cosmoss		2010-05-05 18:36:27	beta-expansin 3	cosmoss|blast2go_V1.6
Pp1s100_9V6.1	cosmoss		2010-05-05 18:36:27	alpha beta fold family protein	cosmoss|blast2go_V1.6
Pp1s10_102V6.1	cosmoss		2010-05-05 18:36:27	60s ribosomal protein l4	cosmoss|blast2go_V1.6
Pp1s10_103V6.1	cosmoss		2010-05-05 18:36:27	upf1 regulator of nonsense transcripts homolog	cosmoss|blast2go_V1.6
Pp1s10_107V6.1	cosmoss		2010-05-05 18:36:27	ash2 ( or homeotic)-like	
Pp1s101_102V6.2	cosmoss		2010-05-05 18:36:27	antitermination factor	cosmoss|blast2go_V1.6
Pp1s101_103V6.1	cosmoss		2010-05-05 18:36:27	chloroplast purple acid phosphatase isoform c	cosmoss|blast2go_V1.6
Pp1s101_10V6.1	cosmoss		2010-05-05 18:36:27	60s ribosomal protein l14	cosmoss|blast2go_V1.6
Pp1s101_117V6.1	cosmoss		2010-05-05 18:36:27	60s ribosomal protein l15	cosmoss|blast2go_V1.6
Pp1s101_118V6.1	cosmoss		2010-05-05 18:36:27	dna replication complex gins protein psf2	cosmoss|blast2go_V1.6
Pp1s101_118V6.2	cosmoss		2010-05-05 18:36:27	dna replication complex gins protein psf2	cosmoss|blast2go_V1.6
Pp1s101_118V6.3	cosmoss		2010-05-05 18:36:27	dna replication complex gins protein psf2	cosmoss|blast2go_V1.6
Pp1s101_119V6.1	cosmoss		2010-05-05 18:36:27	mitochondrial carrier	cosmoss|blast2go_V1.6
Pp1s10_111V6.1	cosmoss		2010-05-05 18:36:27	ser thr protein phosphatase family protein	cosmoss|blast2go_V1.6
Pp1s10_111V6.2	cosmoss		2010-05-05 18:36:27	ser thr protein phosphatase family protein	cosmoss|blast2go_V1.6
Pp1s101_125V6.1	cosmoss		2010-05-05 18:36:27	dihydrolipoamide acetyltransferase component of pyruvate	cosmoss|blast2go_V1.6
Pp1s101_134V6.1	cosmoss		2010-05-05 18:36:27	surfeit locus	cosmoss|blast2go_V1.6
Pp1s101_148V6.1	cosmoss		2010-05-05 18:36:27	f-box family protein	cosmoss|blast2go_V1.6
Pp1s101_149V6.1	cosmoss		2010-05-05 18:36:27	cleavage and polyadenylation specificity factor a subunit c-terminal domain-containing protein	cosmoss|blast2go_V1.6
Pp1s101_152V6.1	cosmoss		2010-05-05 18:36:27	ubiquitin-conjugating enzyme e2 i	cosmoss|blast2go_V1.6
Pp1s101_153V6.1	cosmoss		2010-05-05 18:36:27	ap endonuclease (dna-(apurinic or apyrimidinic site) lyase)	cosmoss|blast2go_V1.6
Pp1s101_161V6.1	cosmoss		2010-05-05 18:36:27	kinesin heavy	cosmoss|blast2go_V1.6
Pp1s101_162V6.1	cosmoss		2010-05-05 18:36:27	nadh-ubiquinone oxidoreductase 18 kda subunit	cosmoss|blast2go_V1.6
Pp1s101_166V6.1	cosmoss		2010-05-05 18:36:27	sin3 histone deacetylase complex	
Pp1s101_168V6.1	cosmoss		2010-05-05 18:36:27	dihydropyrimidine amidohydrolase	cosmoss|blast2go_V1.6
Pp1s101_168V6.2	cosmoss		2010-05-05 18:36:27	dihydropyrimidine amidohydrolase	cosmoss|blast2go_V1.6
Pp1s1011_6V6.1	cosmoss		2010-05-05 18:36:27	tir-nbs-lrr resistance protein	cosmoss|blast2go_V1.6
Pp1s101_170V6.1	cosmoss		2010-05-05 18:36:27	pyruvate dehydrogenase e1 component subunit beta	cosmoss|blast2go_V1.6
Pp1s101_170V6.2	cosmoss		2010-05-05 18:36:27	pyruvate dehydrogenase e1 component subunit beta	cosmoss|blast2go_V1.6
Pp1s101_170V6.3	cosmoss		2010-05-05 18:36:27	pyruvate dehydrogenase e1 component subunit beta	cosmoss|blast2go_V1.6
Pp1s101_171V6.2	cosmoss		2010-05-05 18:36:27	phospholipase c	
Pp1s101_174V6.1	cosmoss		2010-05-05 18:36:27	chloroplast 30s ribosomal protein s10	cosmoss|blast2go_V1.6
Pp1s101_178V6.1	cosmoss		2010-05-05 18:36:27	wound responsive protein	cosmoss|blast2go_V1.6
Pp1s101_184V6.1	cosmoss		2010-05-05 18:36:27	n-acetyl-gamma-glutamyl-phosphate reductase	cosmoss|blast2go_V1.6
Pp1s101_185V6.1	cosmoss		2010-05-05 18:36:27	urease accessory protein	cosmoss|blast2go_V1.6
Pp1s101_185V6.2	cosmoss		2010-05-05 18:36:27	urease accessory protein	cosmoss|blast2go_V1.6
Pp1s101_185V6.3	cosmoss		2010-05-05 18:36:27	urease accessory protein	cosmoss|blast2go_V1.6
Pp1s101_185V6.4	cosmoss		2010-05-05 18:36:27	urease accessory protein	cosmoss|blast2go_V1.6
Pp1s101_185V6.5	cosmoss		2010-05-05 18:36:27	urease accessory protein	cosmoss|blast2go_V1.6
Pp1s101_187V6.1	cosmoss		2010-05-05 18:36:27	26s proteasome subunit rpn2a	cosmoss|blast2go_V1.6
Pp1s101_18V6.1	cosmoss		2010-05-05 18:36:27	integral membrane protein	cosmoss|blast2go_V1.6
Pp1s101_18V6.2	cosmoss		2010-05-05 18:36:27	integral membrane protein	cosmoss|blast2go_V1.6
Pp1s101_18V6.3	cosmoss		2010-05-05 18:36:27	integral membrane protein	cosmoss|blast2go_V1.6
Pp1s10_119V6.1	cosmoss		2010-05-05 18:36:27	glutaredoxin 2	cosmoss|blast2go_V1.6
Pp1s101_201V6.1	cosmoss		2010-05-05 18:36:27	erythroblast macrophage protein	cosmoss|blast2go_V1.6
Pp1s101_201V6.2	cosmoss		2010-05-05 18:36:27	erythroblast macrophage protein	cosmoss|blast2go_V1.6
Pp1s101_203V6.1	cosmoss		2010-05-05 18:36:27	hypothetical protein OsI_38679 [Oryza sativa Indica Group]	cosmoss|blast2go_V1.6
Pp1s101_206V6.1	cosmoss		2010-05-05 18:36:27	cytochrome p450	cosmoss|blast2go_V1.6
Pp1s101_208V6.1	cosmoss		2010-05-05 18:36:27	40s ribosomal protein s5	cosmoss|blast2go_V1.6
Pp1s101_215V6.1	cosmoss		2010-05-05 18:36:27	udp-n-acetylmuramoylalanyl-d-glutamate-- -diaminopimelate ligase	cosmoss|blast2go_V1.6
Pp1s101_215V6.2	cosmoss		2010-05-05 18:36:27	udp-n-acetylmuramoylalanyl-d-glutamate-- -diaminopimelate ligase	cosmoss|blast2go_V1.6
Pp1s101_218V6.1	cosmoss		2010-05-05 18:36:27	60s ribosomal protein l18a	cosmoss|blast2go_V1.6
Pp1s101_224V6.1	cosmoss		2010-05-05 18:36:27	ribosomal rna assembly	cosmoss|blast2go_V1.6
Pp1s101_225V6.1	cosmoss		2010-05-05 18:36:27	farnesyl diphosphate synthase	cosmoss|blast2go_V1.6
Pp1s101_226V6.1	cosmoss		2010-05-05 18:36:27	mip tip subfamily	cosmoss|blast2go_V1.6
Pp1s101_227V6.1	cosmoss		2010-05-05 18:36:27	ribosome recycling factor	cosmoss|blast2go_V1.6
Pp1s101_229V6.1	cosmoss		2010-05-05 18:36:27	pa-phosphatase related protein	cosmoss|blast2go_V1.6
Pp1s101_22V6.1	cosmoss		2010-05-05 18:36:27	tkl family protein kinase	cosmoss|blast2go_V1.6
Pp1s101_238V6.1	cosmoss		2010-05-05 18:36:27	ef-hand domain-containing protein	cosmoss|blast2go_V1.6
Pp1s101_239V6.1	cosmoss		2010-05-05 18:36:27	acyl carrier protein	cosmoss|blast2go_V1.6
Pp1s101_240V6.1	cosmoss		2010-05-05 18:36:27	nad dependent epimerase dehydratase family protein	cosmoss|blast2go_V1.6
Pp1s101_241V6.1	cosmoss		2010-05-05 18:36:27	fad-dependent pyridine nucleotide-disulphide oxidoreductase	cosmoss|blast2go_V1.6
Pp1s101_245V6.1	cosmoss		2010-05-05 18:36:27	possible inorganic carbon transport protein	cosmoss|blast2go_V1.6
Pp1s10125_1V6.1	cosmoss		2010-05-05 18:36:27	uroporphyrin-iii c-methyltransferase	cosmoss|blast2go_V1.6
Pp1s101_254V6.1	cosmoss		2010-05-05 18:36:27	beta- -galactosyltransferase sqv-	cosmoss|blast2go_V1.6
Pp1s101_254V6.2	cosmoss		2010-05-05 18:36:27	beta- -galactosyltransferase sqv-	cosmoss|blast2go_V1.6
Pp1s101_2V6.1	cosmoss		2010-05-05 18:36:27	photosystem i reaction center subunit iv a	cosmoss|blast2go_V1.6
Pp1s10_130V6.1	cosmoss		2010-05-05 18:36:27	xenotropic and polytropic murine leukemia virus receptor ids-	cosmoss|blast2go_V1.6
Pp1s10_132V6.1	cosmoss		2010-05-05 18:36:27	imbibition protein homolog	cosmoss|blast2go_V1.6
Pp1s101_33V6.1	cosmoss		2010-05-05 18:36:27	proteasome subunit alpha	cosmoss|blast2go_V1.6
Pp1s10_139V6.1	cosmoss		2010-05-05 18:36:27	citrate synthase	cosmoss|blast2go_V1.6
Pp1s10_139V6.2	cosmoss		2010-05-05 18:36:27	citrate synthase	cosmoss|blast2go_V1.6
Pp1s10_149V6.1	cosmoss		2010-05-05 18:36:27	phospholipase d alpha	cosmoss|blast2go_V1.6
Pp1s101_50V6.1	cosmoss		2010-05-05 18:36:27	sucrose transporter	cosmoss|blast2go_V1.6
Pp1s10_152V6.1	cosmoss		2010-05-05 18:36:27	ribonuclease p	cosmoss|blast2go_V1.6
Pp1s10_152V6.2	cosmoss		2010-05-05 18:36:27	ribonuclease p	cosmoss|blast2go_V1.6
Pp1s10_152V6.3	cosmoss		2010-05-05 18:36:27	ribonuclease p	cosmoss|blast2go_V1.6
Pp1s10_153V6.1	cosmoss		2010-05-05 18:36:27	glutamate decarboxylase	cosmoss|blast2go_V1.6
Pp1s10155_1V6.1	cosmoss		2010-05-05 18:36:27	gaf sensor hybrid histidine kinase	cosmoss|blast2go_V1.6
Pp1s10_163V6.1	cosmoss		2010-05-05 18:36:27	coatomer delta subunit (delta-coat protein) (delta-cop)	cosmoss|blast2go_V1.6
Pp1s101_66V6.1	cosmoss		2010-05-05 18:36:27	nucleic acid binding	cosmoss|blast2go_V1.6
Pp1s101_67V6.1	cosmoss		2010-05-05 18:36:27	udp-galactose 4-epimerase-like protein	cosmoss|blast2go_V1.6
Pp1s101_67V6.2	cosmoss		2010-05-05 18:36:27	udp-galactose 4-epimerase-like protein	cosmoss|blast2go_V1.6
Pp1s101_67V6.3	cosmoss		2010-05-05 18:36:27	udp-galactose 4-epimerase-like protein	cosmoss|blast2go_V1.6
Pp1s10_174V6.1	cosmoss		2010-05-05 18:36:27	axi 1 protein from nicotiana tabacum	cosmoss|blast2go_V1.6
Pp1s101_74V6.2	cosmoss		2010-05-05 18:36:27	60s ribosomal protein l27	cosmoss|blast2go_V1.6
Pp1s10_175V6.1	cosmoss		2010-05-05 18:36:27	ubiquinol--cytochrome-c reductase-like protein	cosmoss|blast2go_V1.6
Pp1s10_176V6.1	cosmoss		2010-05-05 18:36:27	vesicle-associated membrane	cosmoss|blast2go_V1.6
Pp1s101_76V6.1	cosmoss		2010-05-05 18:36:27	13 kda deflagellation-inducible protein	cosmoss|blast2go_V1.6
Pp1s101_78V6.1	cosmoss		2010-05-05 18:36:27	glycoside hydrolase family 78	cosmoss|blast2go_V1.6
Pp1s101_79V6.1	cosmoss		2010-05-05 18:36:27	tpr repeat-containing protein	cosmoss|blast2go_V1.6
Pp1s10_17V6.1	cosmoss		2010-05-05 18:36:27	auxin efflux carrier component	
Pp1s101_80V6.1	cosmoss		2010-05-05 18:36:27	peptide alpha-n-acetyltransferase	cosmoss|blast2go_V1.6
Pp1s101_81V6.1	cosmoss		2010-05-05 18:36:27	triosephosphate isomerase	cosmoss|blast2go_V1.6
Pp1s10_183V6.1	cosmoss		2010-05-05 18:36:27	cytidine deaminase	cosmoss|blast2go_V1.6
Pp1s10_183V6.2	cosmoss		2010-05-05 18:36:27	cytidine deaminase	cosmoss|blast2go_V1.6
Pp1s10_190V6.1	cosmoss		2010-05-05 18:36:27	40s ribosomal protein	cosmoss|blast2go_V1.6
Pp1s10_192V6.1	cosmoss		2010-05-05 18:36:27	precursor of protein cell division protease ftsh-like protein	cosmoss|blast2go_V1.6
Pp1s10_192V6.2	cosmoss		2010-05-05 18:36:27	precursor of protein cell division protease ftsh-like protein	cosmoss|blast2go_V1.6
Pp1s10_194V6.1	cosmoss		2010-05-05 18:36:27	cysteine subfamily	cosmoss|blast2go_V1.6
Pp1s101_95V6.1	cosmoss		2010-05-05 18:36:27	photosystem ii protein	cosmoss|blast2go_V1.6
Pp1s101_95V6.2	cosmoss		2010-05-05 18:36:27	photosystem ii protein	cosmoss|blast2go_V1.6
Pp1s101_95V6.3	cosmoss		2010-05-05 18:36:27	photosystem ii protein	cosmoss|blast2go_V1.6
Pp1s101_95V6.4	cosmoss		2010-05-05 18:36:27	photosystem ii protein	cosmoss|blast2go_V1.6
Pp1s10198_1V6.1	cosmoss		2010-05-05 18:36:27	alkanesulfonate monooxygenase	cosmoss|blast2go_V1.6
Pp1s101_9V6.1	cosmoss		2010-05-05 18:36:27	silencing group a protein	cosmoss|blast2go_V1.6
Pp1s10_1V6.1	cosmoss		2010-05-05 18:36:27	follicular lymphoma variant translocation 1	cosmoss|blast2go_V1.6
Pp1s10201_1V6.1	cosmoss		2010-05-05 18:36:27	udp-n-acetylmuramoyl-tripeptide--d-alanyl-d- alanine ligase	cosmoss|blast2go_V1.6
Pp1s10_201V6.1	cosmoss		2010-05-05 18:36:27	vacuolar h+-atpase catalytic subunit	cosmoss|blast2go_V1.6
Pp1s10_202V6.1	cosmoss		2010-05-05 18:36:27	at3g10020 t22k18_16	cosmoss|blast2go_V1.6
Pp1s10_203V6.1	cosmoss		2010-05-05 18:36:27	gtp-binding protein	cosmoss|blast2go_V1.6
Pp1s10_205V6.1	cosmoss		2010-05-05 18:36:27	gtp-binding protein	cosmoss|blast2go_V1.6
Pp1s10_205V6.2	cosmoss		2010-05-05 18:36:27	gtp-binding protein	cosmoss|blast2go_V1.6
Pp1s102_100V6.1	cosmoss		2010-05-05 18:36:27	cytochrome p450	cosmoss|blast2go_V1.6
Pp1s102_101V6.1	cosmoss		2010-05-05 18:36:27	rrna biogenesis protein rrp5	cosmoss|blast2go_V1.6
Pp1s102_105V6.1	cosmoss		2010-05-05 18:36:27	ring finger	cosmoss|blast2go_V1.6
Pp1s102_107V6.1	cosmoss		2010-05-05 18:36:27	plasma membrane intrinsic protein	cosmoss|blast2go_V1.6
Pp1s10_210V6.1	cosmoss		2010-05-05 18:36:27	60s ribosomal protein	cosmoss|blast2go_V1.6
Pp1s102_113V6.1	cosmoss		2010-05-05 18:36:27	hypothetical protein CC1G_09819 [Coprinopsis cinerea okayama7#130]	cosmoss|blast2go_V1.6
Pp1s10_211V6.1	cosmoss		2010-05-05 18:36:27	spindle assembly abnormal protein 6	cosmoss|blast2go_V1.6
Pp1s102_120V6.1	cosmoss		2010-05-05 18:36:27	chaperone protein dnaj	cosmoss|blast2go_V1.6
Pp1s102_120V6.2	cosmoss		2010-05-05 18:36:27	chaperone protein dnaj	cosmoss|blast2go_V1.6
Pp1s10_212V6.1	cosmoss		2010-05-05 18:36:27	breast carcinoma amplified	cosmoss|blast2go_V1.6
Pp1s102_12V6.1	cosmoss		2010-05-05 18:36:27	short-chain dehydrogenase reductase sdr	cosmoss|blast2go_V1.6
Pp1s10_212V6.2	cosmoss		2010-05-05 18:36:27	breast carcinoma amplified	cosmoss|blast2go_V1.6
Pp1s102_133V6.1	cosmoss		2010-05-05 18:36:27	60s ribosomal protein	cosmoss|blast2go_V1.6
Pp1s102_135V6.1	cosmoss		2010-05-05 18:36:27	protein ariadne-	cosmoss|blast2go_V1.6
Pp1s102_135V6.2	cosmoss		2010-05-05 18:36:27	protein ariadne-	cosmoss|blast2go_V1.6
Pp1s102_135V6.3	cosmoss		2010-05-05 18:36:27	protein ariadne-	cosmoss|blast2go_V1.6
Pp1s102_135V6.4	cosmoss		2010-05-05 18:36:27	protein ariadne-	cosmoss|blast2go_V1.6
Pp1s102_136V6.1	cosmoss		2010-05-05 18:36:27	receptor protein	cosmoss|blast2go_V1.6
Pp1s102_139V6.1	cosmoss		2010-05-05 18:36:27	ubiquitin-conjugating enzyme	cosmoss|blast2go_V1.6
Pp1s102_141V6.1	cosmoss		2010-05-05 18:36:27	annexin a7	cosmoss|blast2go_V1.6
Pp1s102_147V6.1	cosmoss		2010-05-05 18:36:27	high-affinity nickel-transport family protein	cosmoss|blast2go_V1.6
Pp1s102_150V6.1	cosmoss		2010-05-05 18:36:27	set domain protein	cosmoss|blast2go_V1.6
Pp1s102_151V6.1	cosmoss		2010-05-05 18:36:27	chlorophyll a b binding	cosmoss|blast2go_V1.6
Pp1s102_155V6.1	cosmoss		2010-05-05 18:36:27	nucleic acid binding	cosmoss|blast2go_V1.6
Pp1s102_15V6.1	cosmoss		2010-05-05 18:36:27	atp-dependent clp protease proteolytic subunit	cosmoss|blast2go_V1.6
Pp1s102_171V6.1	cosmoss		2010-05-05 18:36:27	PREDICTED: hypothetical protein [Vitis vinifera]	cosmoss|blast2go_V1.6
Pp1s102_176V6.1	cosmoss		2010-05-05 18:36:27	ribosomal protein l34	cosmoss|blast2go_V1.6
Pp1s102_17V6.1	cosmoss		2010-05-05 18:36:27	u3 small nucleolar ribonucleoprotein protein	cosmoss|blast2go_V1.6
Pp1s102_181V6.1	cosmoss		2010-05-05 18:36:27	ferredoxin-thioredoxin variable chain	cosmoss|blast2go_V1.6
Pp1s102_187V6.1	cosmoss		2010-05-05 18:36:27	nac domain ipr003441	cosmoss|blast2go_V1.6
Pp1s102_189V6.1	cosmoss		2010-05-05 18:36:27	peroxisomal glycolate oxidase	cosmoss|blast2go_V1.6
Pp1s102_189V6.2	cosmoss		2010-05-05 18:36:27	peroxisomal glycolate oxidase	cosmoss|blast2go_V1.6
Pp1s102_20V6.1	cosmoss		2010-05-05 18:36:27	l-allo-threonine aldolase	cosmoss|blast2go_V1.6
Pp1s102_210V6.1	cosmoss		2010-05-05 18:36:27	transmembrane bax inhibitor motif-containing protein 4	cosmoss|blast2go_V1.6
Pp1s10_223V6.1	cosmoss		2010-05-05 18:36:27	possible transmembrane sensor transporter	cosmoss|blast2go_V1.6
Pp1s10_224V6.1	cosmoss		2010-05-05 18:36:27	trna rrna methyltransferase	cosmoss|blast2go_V1.6
Pp1s10_228V6.1	cosmoss		2010-05-05 18:36:27	nadp-dependent glyceraldehyde-3-phosphate	
Pp1s10239_2V6.1	cosmoss		2010-05-05 18:36:27	-2 peptidase metallo peptidase merops family m41 membrane protease catalytic subunit	cosmoss|blast2go_V1.6
Pp1s102_41V6.1	cosmoss		2010-05-05 18:36:27	tryptophan decarboxylase	cosmoss|blast2go_V1.6
Pp1s10_243V6.1	cosmoss		2010-05-05 18:36:27	ras-related protein rab11d	
Pp1s10_245V6.1	cosmoss		2010-05-05 18:36:27	50s ribosomal protein l1	cosmoss|blast2go_V1.6
Pp1s10_248V6.1	cosmoss		2010-05-05 18:36:27	oxidoreductase family protein	cosmoss|blast2go_V1.6
